iter,stage,env_steps,mean_rew,success_rate,mean_depth_mm,ep_done,approx_kl,entropy,pol_loss,val_loss,steps_per_s
0,0,32000,0.6073223948478699,0.0312500013387762,-29.688896651379764,1000,0.052480168031994255,1.257578358054161,0.01989674923243001,91.47934150695801,40252.60000876001
1,0,64000,0.5062313675880432,0.027000001224223524,-3.6548895556479692,1000,0.006772322492673993,1.2648620754480362,0.002949870308498248,67.58240950107574,85330.4723731927
2,0,96000,0.3824254870414734,0.007500000407162588,-25.59184122737497,1000,0.007297708571306431,1.270611483603716,0.003188597916960134,10.142690986394882,84059.98395948646
3,0,128000,0.5581640005111694,0.028000001417240128,-33.227896712720394,1000,0.03813000998320058,1.2657226622104645,0.009541757986880839,39.835822105407715,100433.80782943132
4,0,160000,0.45478275418281555,0.031250001389707904,-11.395410560071468,1000,0.0025621908636967424,1.26527089625597,-0.00018489112062525237,36.18722069263458,84708.06874630241
5,0,192000,0.36899903416633606,0.0038437502153101377,-14.956698641180992,1000,0.0043476384201403566,1.2641175910830498,0.0019327174891259347,5.237048253417015,85624.1943841712
6,0,224000,0.6010580062866211,0.02740625134902075,-34.18616612255573,1000,0.005669292051141383,1.2583432458341122,0.0012741312202706467,14.239264875650406,84046.82058315197
7,0,256000,0.489857941865921,0.031250001389707904,-20.340375304222107,1000,0.006227611673093634,1.2570075392723083,0.0016876641734597797,7.711088761687279,83500.99506703764
8,0,288000,0.3682171106338501,0.008250000297266524,-5.6906780786812305,1000,0.0063679981250897985,1.2578313611447811,0.004448260773642687,2.313157707452774,85755.30201564396
9,0,320000,0.5548564195632935,0.023000001208856702,-33.365678772330284,1000,0.004157226814932073,1.251289512962103,0.0012024795560137136,4.89867490530014,83648.2931148439
10,0,352000,0.5484227538108826,0.031250001389707904,-27.045944318175316,1000,0.006616858470777516,1.247834987938404,0.002963246290164534,4.071610510349274,83016.28204149204
11,0,384000,0.44239872694015503,0.01918750069307862,-2.03141928371042,1000,0.006141091637211503,1.246772401034832,0.0028382915879774373,1.9317249096930027,85284.83377914246
12,0,416000,0.4159918427467346,0.012156250930274837,-29.583714275620878,1000,0.005283469705202152,1.243552640080452,0.0019573284107536892,1.4927408881485462,85186.99955812874
13,0,448000,0.5933133363723755,0.031156251672655344,-31.676742682233453,1000,0.004656627580596252,1.2409339435398579,0.0006731456669513136,1.9184502735733986,84901.32099538897
14,0,480000,0.48494288325309753,0.030843751490465365,-6.768991435877979,1000,0.006951373245145078,1.2517218813300133,0.001392891631439852,1.2038318775594234,82586.53768134415
15,0,512000,0.3516858220100403,0.003656250235508196,-20.59516330435872,1000,0.009162189476192,1.2730095461010933,0.004320876982092159,0.2660210966132581,83820.37445599803
16,0,544000,0.5957805514335632,0.028000001300824806,-33.916019862517715,1000,0.007572591230738911,1.279023602604866,0.0003926133103959728,0.9622341431677341,84659.56107489628
