iter,stage,env_steps,mean_rew,success_rate,mean_depth_mm,ep_done,approx_kl,entropy,pol_loss,val_loss,steps_per_s
0,0,48000,14.52258014678955,0.7235416738937298,23.979604562123615,1000,0.006020926147063922,1.2602476738393307,0.0023745970029267482,44011.145263671875,47088.76861637049
1,0,96000,14.637992858886719,0.7293125074356794,23.971992135047913,1000,0.002229448025054201,1.2632006853818893,-0.00012269484795979224,44168.50476074219,88668.18327044541
2,0,144000,14.683404922485352,0.7315833422665795,23.974261323610943,1000,0.00222240657803195,1.2659063003957272,-3.890346033585956e-05,44136.93151855469,89833.01256020917
3,0,192000,14.59924602508545,0.7273750080106159,23.97762523094813,1000,0.001915425888134147,1.2679480947554111,-0.00017361767731927102,43666.78271484375,89085.63153572622
4,0,240000,14.36217212677002,0.715520839827756,23.974205652872723,1000,0.0016353381027593055,1.270347137004137,-0.0002796809403662337,42747.12451171875,87044.43977528071
5,0,288000,14.6959228515625,0.7322083421361943,23.980737328529358,1000,0.0019016195079783523,1.2732331082224846,-0.00016752249212004244,43765.50390625,87843.10677830449
6,0,336000,14.580519676208496,0.7264375050241748,23.98685657978058,1000,0.002144701505127765,1.2763824500143528,-0.0005344177691313234,43291.17370605469,86627.23107571127
7,0,384000,14.583861351013184,0.7266041735808054,23.987618962923687,1000,0.0029272934116264275,1.2780122645199299,-0.000817111653077518,43157.67858886719,87129.71556555774
8,0,432000,14.506804466247559,0.7227500065540274,23.996656437714893,1000,0.0022031121778569892,1.2749232202768326,-0.00028313799703028053,42826.17712402344,88896.83857077057
9,0,480000,14.60970401763916,0.7278958406920234,23.993675629297893,1000,0.0020039728689343964,1.2732541225850582,-0.0002967127106785483,43021.875,89320.95818493565
10,1,528000,10.097675323486328,0.5022916729018713,23.999599277973175,1000,0.001803362900127922,1.272404383867979,5.547637556446716e-05,25227.726806640625,88980.31715212888
11,1,576000,10.208086967468262,0.5078125075669959,23.99752738078435,1000,0.0023631563419094156,1.2705761939287186,-0.0005505281951627694,25557.27276611328,89284.41138994074
12,1,624000,10.109753608703613,0.5028958410936563,24.002413551012676,1000,0.0026450878094340926,1.2705016322433949,-0.00020717160174399396,25126.661193847656,89728.86371384014
13,1,672000,10.09392261505127,0.5021041742293164,24.003746966520946,1000,0.0027079213342973765,1.270435020327568,-0.00010361488966736943,24959.198669433594,89672.78194109595
14,1,720000,10.055174827575684,0.5001666734848792,24.008888562520344,1000,0.001383970099839947,1.273362647742033,0.000108756372355856,24750.609924316406,86194.93422139339
15,1,768000,10.133086204528809,0.5040625078254379,24.006730099519093,1000,0.0023668803539634003,1.2778570465743542,-0.00038104734994703904,24966.084350585938,89133.3273023365
16,1,816000,10.05850601196289,0.500333339169932,24.000519116719563,1000,0.00197580468952583,1.281412422657013,6.0717592077708105e-05,24583.347045898438,87774.23542045601
17,1,864000,10.009333610534668,0.4978750066948123,23.994426270325977,1000,0.0023067370793839167,1.2856960482895374,-0.00041837661410681903,24349.258422851562,88218.45315017573
18,1,912000,10.128497123718262,0.5038333415286615,24.004342257976532,1000,0.0022228215694000634,1.2893952801823616,-0.00016386154311476275,24705.18145751953,86867.53822444846
19,1,960000,10.12682056427002,0.5037500070951259,23.996194283167522,1000,0.0025338241254600387,1.292821016162634,-0.0004980562521268439,24630.190368652344,87872.91622647234
20,2,1008000,7.190108776092529,0.35689584021262516,23.992247184117634,1000,0.0034797198785842436,1.2978647202253342,-8.14837676443858e-06,14120.781982421875,86871.71228439729
21,2,1056000,7.193867206573486,0.35708334134930436,24.00328892469406,1000,0.002995945170094879,1.299049161374569,0.00014294708307716064,14087.934204101562,84627.52518201718
22,2,1104000,7.205933094024658,0.35768750626690843,24.005364040533703,1000,0.003293435523087586,1.2988466918468475,-0.00010137539720744826,14065.237396240234,87502.88898544257
23,2,1152000,7.243417739868164,0.35956250797122874,24.00858787695567,1000,0.002580331071666782,1.3043495491147041,2.5732715585036203e-05,14172.7314453125,84332.7844383288
24,2,1200000,7.249270915985107,0.3598541747633135,24.005529661973316,1000,0.002898609370250294,1.315014760941267,-0.00014627202017436503,14122.293365478516,86637.24106442471
25,2,1248000,7.203449726104736,0.35756250796839595,24.008200645446777,1000,0.002466905446880143,1.323670368641615,0.0003851619258057326,13908.528839111328,87665.66230327234
26,2,1296000,7.265515327453613,0.3606666742125526,23.999287645022076,1000,0.0023307334595932235,1.3303480111062527,0.00020595287014657515,14097.47036743164,87523.93177771755
27,2,1344000,7.060976982116699,0.3504375075911715,24.007927358150482,1000,0.0023102214851860488,1.3388433791697025,3.44698989920289e-05,13349.513671875,86101.8258841703
28,2,1392000,7.266774654388428,0.3607291724571648,24.006567498048145,1000,0.0028943166886371426,1.3483181148767471,0.0002121710840583546,14010.240234375,86171.6010137161
29,2,1440000,7.30967903137207,0.36287500741309486,24.005385915438335,1000,0.0025457499905875616,1.3508439436554909,-0.0002903005442931317,14079.586334228516,86967.5593699728
30,3,1488000,5.017986297607422,0.24822917570418213,24.00491185983022,1000,0.002949192703784016,1.3587487377226353,0.0006389015109107277,7456.08674621582,88321.34638579158
31,3,1536000,5.217508316040039,0.25820833930629306,24.0077210466067,1000,0.0036998894748782422,1.3648960180580616,0.0006376887922669994,8078.858047485352,88773.77642580889
32,3,1584000,5.1317243576049805,0.2539166746961807,24.01141583919525,1000,0.003290368006938176,1.3719488866627216,7.04533727002854e-05,7784.234664916992,87947.31451434987
33,3,1632000,5.066315650939941,0.2506458429173411,24.01471398274104,1000,0.00321294685844138,1.381890695542097,0.00023346983289229684,7539.112457275391,89176.13098574869
34,3,1680000,5.148738384246826,0.2547708399312493,24.01109790802002,1000,0.00298036798624283,1.3940806575119495,0.0003732270615728339,7734.167907714844,88395.29903121936
35,3,1728000,5.190412521362305,0.25685417547113804,24.001813153425854,1000,0.0028547391184450435,1.4014052338898182,7.002638835729158e-05,7842.345520019531,88678.5230689928
36,3,1776000,5.099996566772461,0.25233333896661253,24.003984133402508,1000,0.003299445471163684,1.407550860196352,9.844074611464748e-06,7476.1011962890625,88047.61705969613
37,3,1824000,5.1607818603515625,0.25537500683033915,23.985353251298267,1000,0.003278602801906042,1.4213440790772438,-0.0002861734355974477,7656.10871887207,86342.98646466728
38,3,1872000,5.187509536743164,0.2567083412480618,23.98351051410039,1000,0.0033981800951975553,1.4307348430156708,0.0005115793692311854,7779.202423095703,87825.41082610493
39,3,1920000,5.1496195793151855,0.2548125084019072,23.985440989335377,1000,0.002505137995928332,1.433535911142826,0.00023680668164161034,7625.424957275391,87838.3482607552
40,4,1968000,3.204655647277832,0.15741667249434008,23.988915105660755,1000,0.0037359417001183223,1.4430162720382214,0.0006361583600664744,3616.518112182617,88513.25257827756
41,4,2016000,3.2144062519073486,0.1578958403551951,23.986481149991352,1000,0.0034449191012633188,1.4555705711245537,0.0003967897755501326,3730.6949920654297,87040.12772521641
