iter,env_steps,mean_rew,success_rate,mean_depth_mm,ep_done,approx_kl,entropy,pol_loss,val_loss,steps_per_s
20,672000,1.3323251008987427,0.16653160453808752,7.1871851421832265,2468,0.0013570982316148273,2.6992031559348106,-0.0006863560506644717,517.3083124160767,82856.56457645656
21,704000,1.3636314868927002,0.16976556184316896,7.330203137285977,2474,0.0012839744395302544,2.699045591056347,-0.000672780156492081,497.6861114501953,82378.77316194169
22,736000,1.4453779458999634,0.17689530685920576,7.706321743851534,2493,0.002291237122064558,2.698916383087635,-0.001122556710470235,484.3236036300659,82336.20797927574
23,768000,1.5211760997772217,0.18409542743538768,7.978077312492234,2515,0.001135176546088644,2.6986285522580147,-0.0008565750226807722,494.41173362731934,80890.88794993376
24,800000,1.5638355016708374,0.18683062276874257,7.724539406098151,2521,0.0016713925891517645,2.6982447877526283,-0.0011425989132476388,499.33920669555664,82831.63699277762
25,832000,1.5036253929138184,0.18189070602313523,7.641352650079777,2507,0.001926587058779205,2.697905369102955,-0.0009123499630732113,463.3545684814453,81442.89775712563
26,864000,1.751360535621643,0.2031857031857032,8.545289757646325,2574,0.0012624889869299522,2.6976448222994804,-0.000834918655527872,469.48438835144043,84023.78544358582
27,896000,1.6863442659378052,0.19670846394984326,7.827840799074561,2552,0.001718477615720758,2.697369173169136,-0.0008982120430118812,451.8429288864136,80256.6018263323
28,928000,1.6818753480911255,0.19686274509803922,7.801769409179688,2550,0.0021043658593516736,2.696987174451351,-0.0008815741257421905,424.6245937347412,82504.1588030503
29,960000,1.6950129270553589,0.1980430528375734,7.678525980671324,2555,0.0017542991449445253,2.6965276077389717,-0.0008554875317940969,410.9681749343872,84311.41779403039
30,992000,1.6833465099334717,0.1974921630094044,7.738890046983677,2552,0.0019520540786311356,2.69609934091568,-0.000952416155996616,381.7533359527588,82182.49314359711
31,1024000,1.8087472915649414,0.2075763432547352,8.105467652924327,2587,0.002233722864356423,2.6958219408988953,-0.0010025072788266698,376.8403654098511,82152.45891103034
32,1056000,1.8149480819702148,0.20888030888030887,8.008721829565335,2590,0.003277174495558938,2.695105455815792,-0.0016403457242617492,350.7552270889282,82035.17749303742
33,1088000,1.8998171091079712,0.21562619685944082,8.179300145324918,2611,0.002086492058547037,2.694457672536373,-0.0010226400003148228,340.3603286743164,81212.00182630883
34,1120000,1.927287220954895,0.2180221458571974,8.27936851382028,2619,0.002460116505611495,2.6938978657126427,-0.001310872838985233,328.40758514404297,80355.55444547425
35,1152000,2.013608932495117,0.22445117335352005,8.655063349040145,2642,0.00224816436441597,2.6931742429733276,-0.0008308220385515597,322.740270614624,82884.61587853718
36,1184000,1.8955177068710327,0.21562619685944082,7.982809030977714,2611,0.002074338206262837,2.692755252122879,-0.0008503856806783006,301.1363983154297,80954.73664981003
37,1216000,1.9463026523590088,0.22010662604722012,8.503064994492426,2626,0.0023331225071651714,2.6921987161040306,-0.00134296245596488,289.87810707092285,81855.87863489043
38,1248000,2.11545467376709,0.23353293413173654,8.889266271077231,2672,0.0031316938919808304,2.6911650225520134,-0.0012675494954237365,290.22692108154297,83077.84020175552
39,1280000,2.1438496112823486,0.23582089552238805,8.803777791492974,2680,0.002498644632046762,2.69007558375597,-0.001206855657073902,283.01202487945557,82792.09381859981
