iter,stage,env_steps,mean_rew,success_rate,mean_depth_mm,ep_done,approx_kl,entropy,pol_loss,val_loss,steps_per_s
0,0,32000,2.4038918018341064,1.0,24.008690521007274,655,0.022166130656842142,2.756128579378128,0.005304336315020919,933.9072723388672,39707.61855947853
1,0,64000,-0.2774270176887512,1.0,22.148422241210938,1,0.007961198348290054,2.746600568294525,-0.0022548935576196527,9.711084447801113,82854.89851065975
2,0,96000,-0.4002600908279419,0.0,0.0,0,0.0074797794441110454,2.72908865660429,-0.0035718295243896137,10.45056827366352,85603.04409751033
3,0,128000,-0.43189626932144165,1.0,23.64645004272461,2,0.006112161069836475,2.720142662525177,-0.0036308122046193603,16.34820692241192,84708.33782231415
4,0,160000,-0.44291049242019653,1.0,23.481251398722332,6,0.00861959565372672,2.7134833335876465,0.0006013831753080012,31.14811635017395,84542.16364560192
5,1,192000,-0.46615099906921387,1.0,24.122875595092772,10,0.008268144427791412,2.709206074476242,-0.003157848634145921,44.0323149561882,83004.14085587866
6,1,224000,-2.785931348800659,0.00034802784222737816,5.694611080727278,17240,0.003060336516909956,2.7047619447112083,-0.00040723684651311487,67.32764875888824,85126.01040858432
7,1,256000,-0.8611196875572205,0.0005598656322482605,0.013054409437462548,25006,0.004387140686276325,2.7034294977784157,-0.0006700344496266553,59.516033470630646,83716.51953862984
8,1,288000,-0.8503841161727905,0.0013172600989940922,0.03644586823798589,25052,0.005507758620296954,2.699014976620674,-0.000988008442618593,98.57431888580322,83728.34776258595
9,1,320000,-0.8346974849700928,0.0014759264430172724,0.040482523682025304,25069,0.005209418650338193,2.6964438632130623,-0.0002660305726749357,94.6646740436554,83788.29373239337
10,1,352000,-0.846483051776886,0.001275306870715766,0.03533612281231338,25092,0.004695029919254011,2.6930448412895203,-0.00026137917666346766,79.75769114494324,82593.08890159159
11,1,384000,-0.8771430850028992,0.0009555661729574773,0.035317820791872394,25116,0.004347657280493877,2.6875218749046326,-0.00010423210687804385,61.07918906211853,81720.16848185424
12,1,416000,-0.9088391065597534,0.001214828748334509,0.1982323386207794,25518,0.003619205550638071,2.6802136227488518,-0.0008966857458290178,78.32060384750366,80966.0367526654
13,1,448000,-0.8058041334152222,0.0016663437318349156,0.04254212049614711,25805,0.0027568670197979372,2.6784378439188004,-0.00051859746986338,101.86844873428345,82633.40493687154
14,1,480000,-0.6764159202575684,0.0030950170225936243,0.08312392854646278,25848,0.0026203634211867666,2.6775186359882355,-0.0013396760496107163,158.66581201553345,79486.34927760651
15,1,512000,-0.6677932739257812,0.0032107075161502455,0.08727804565193584,25851,0.0025973576558508283,2.675398290157318,-0.0010945971516775899,143.99028992652893,80709.42739351543
16,1,544000,-0.7068679928779602,0.0027483161724858713,0.07000386354086559,25834,0.0020798258475807074,2.67373526096344,-0.0009470327213421115,133.61042070388794,83523.90661293316
17,1,576000,-0.6495426297187805,0.0034041236315809835,0.08650663398800816,25851,0.0007707996758199442,2.6719707623124123,-0.00031439954022971506,143.42155861854553,83371.55941028624
18,1,608000,-0.6833818554878235,0.003018342233573253,0.07829853418340034,25842,0.002220909280424621,2.671176999807358,-0.000965295005698863,130.07207918167114,82967.11518971027
