iter,stage,env_steps,mean_rew,success_rate,mean_depth_mm,ep_done,approx_kl,entropy,pol_loss,val_loss,steps_per_s
0,0,32000,3.298870086669922,0.031250001116859494,10.368386030313559,1000,0.05989403313444928,1.2587081640958786,0.035310874809511006,2107.162353515625,39821.04165115754
1,0,64000,2.6642603874206543,0.02487500115239527,10.128128539770842,1000,0.028573699860833593,1.2607333809137344,0.017592145944945514,2085.0399169921875,100591.59614724168
2,0,96000,1.0691609382629395,0.009625000511732651,4.165330699528571,1000,0.003470961826475105,1.2654581926763058,0.0005438810394480242,370.9112148284912,85596.38242613304
3,0,128000,2.8101792335510254,0.028000000929750968,6.86396643682383,1000,0.004841043142485433,1.269833080470562,0.0009749837499839487,1551.0050201416016,82706.93192457348
4,0,160000,3.2687907218933105,0.031031251444801455,10.204226784408092,1000,0.0015695553230689252,1.2710383608937263,-0.0005649240847560577,1978.119831085205,83672.03358727724
5,0,192000,0.5541514754295349,0.004093750139873009,5.7967409384436905,1000,0.003310308229240036,1.27462362870574,0.00042970087451976724,237.63615560531616,84490.96450132862
6,0,224000,2.735243082046509,0.02737500084549538,5.338289421226364,1000,0.005342575282498729,1.2806024365127087,0.0018183877932642645,958.8416595458984,84163.67172969245
7,0,256000,3.2603352069854736,0.03125000113504939,9.794050130061805,1000,0.002314238228249452,1.281713880598545,0.00017335841766907834,1488.1223030090332,82739.16913922233
8,0,288000,0.9841693639755249,0.008125000345899025,7.862393189461727,1000,0.0033011073351481178,1.2843782268464565,-0.0005241091127459185,382.68217182159424,82669.47847248561
9,0,320000,2.345226287841797,0.02312500086190994,4.115113996529544,1000,0.004624927967728581,1.2889233194291592,6.750091051799245e-05,484.93712997436523,83652.33672759743
10,0,352000,3.2061877250671387,0.03125000092040864,8.935643472883385,1000,0.003517089717061026,1.2893686145544052,-6.577592466783244e-05,1090.6596775054932,83320.41888904799
11,0,384000,1.9404271841049194,0.017593750864762114,9.652036683633924,1000,0.003180888809285534,1.2895308807492256,-0.00035660763387568295,646.6292419433594,83009.34354274507
12,0,416000,1.5074816942214966,0.014187500317348167,3.911470320657827,1000,0.009486208790098318,1.2932008057832718,0.0008791123646005872,147.48005938529968,84458.63533568452
13,0,448000,3.096695899963379,0.030718751335371053,7.39909032061405,1000,0.00903279370616656,1.3054628297686577,0.0031519113126705633,743.0112380981445,81879.15233598692
14,0,480000,3.1921863555908203,0.030187501535692718,10.136647548526525,1000,0.003142600844261323,1.3077061921358109,-0.00053173428568698,851.5432643890381,82778.4626142608
15,0,512000,0.609992504119873,0.0047500001928710844,5.301806412404403,1000,0.00809166043809455,1.3125656843185425,0.0014784762979616062,104.07801365852356,83357.14026565292
16,0,544000,2.753509521484375,0.027562501520151272,5.639810289489105,1000,0.00646114687176305,1.322230253368616,0.0010553468091529794,455.7919120788574,82455.83723993348
17,0,576000,3.265255928039551,0.031250001513399184,9.752120407196344,1000,0.0026486651358718517,1.3245574831962585,-0.00044386250146999373,641.8836002349854,82855.34880931803
18,0,608000,0.9894955158233643,0.008218750339437975,7.592205975583056,1000,0.0030004363683001434,1.3230591416358948,-0.0008090548453765223,163.20151615142822,83901.3126599578
19,0,640000,2.3315865993499756,0.023031250995700248,4.186215602676384,1000,0.0039860182084521505,1.3183702230453491,-0.0002662127972143935,215.80333614349365,84401.10378143318
20,0,672000,3.2016212940216064,0.03125000165528036,8.597684086184017,1000,0.0030487435716204355,1.3195485472679138,-0.0005855949234501168,434.20516872406006,85448.67628994523
21,0,704000,2.372530698776245,0.021937500907370122,9.58595609292388,1000,0.0029672411295105124,1.3184959664940834,-0.0005487047713472748,308.02133083343506,82258.06807629018
22,0,736000,1.2532168626785278,0.011562500378204277,4.194239677570295,1000,0.018727457705070265,1.3167808800935745,0.0017924845597008243,66.8989646434784,93259.43805282436
23,0,768000,2.904088258743286,0.02900000100271427,6.615096679597627,1000,0.09778987072128803,1.3148425966501236,0.04401910172600765,283.66077423095703,98555.30701398988
24,0,800000,3.2732174396514893,0.031156251432548743,9.730920706875622,1000,0.03496784863620997,1.3148389756679535,0.022517451201565564,367.9480285644531,99313.1410127349
25,0,832000,0.7823041081428528,0.006281250240135705,6.524572657130193,1000,0.01086076505924575,1.3154511153697968,0.0012560567301989067,71.55266737937927,82923.49002962929
26,0,864000,2.5176148414611816,0.02506250126316445,4.63344787171809,1000,0.005450113721948583,1.313551265746355,0.0008944344081101008,156.7800693511963,83170.3262122967
27,0,896000,3.233097553253174,0.03125000134241418,9.028789190459065,1000,0.0027487174251727992,1.3144353702664375,7.15716141712619e-05,243.68245029449463,83349.69027687254
28,0,928000,1.7365310192108154,0.015562500699161319,8.984630689956248,1000,0.0034152175663789428,1.3121154718101025,-0.001078234686247015,116.64705061912537,83252.93658364152
29,0,960000,1.7331202030181885,0.016531250901607564,3.9698028735874686,1000,0.00843030627912958,1.3051515445113182,0.000549484379007481,50.761974453926086,84029.2261896273
30,0,992000,3.074598789215088,0.030406251604290446,7.407290726783685,1000,0.004875069460453233,1.2969022616744041,0.0005695669335636921,136.61777687072754,83397.9689283968
31,0,1024000,3.147787570953369,0.02978125141453347,9.83248470723629,1000,0.0028204357304057338,1.2975378632545471,-0.0006225099004950607,131.2425994873047,82243.6708745082
