iter,stage,env_steps,mean_rew,success_rate,mean_depth_mm,ep_done,approx_kl,entropy,pol_loss,val_loss,steps_per_s
0,0,192000,1.2548930644989014,0.060885419368181225,37.7335377757748,2000,0.029230440742336213,2.5170896649360657,0.0010942033841274679,2195.22412109375,109224.0338254003
1,0,384000,3.537990093231201,0.17464584284243756,37.71220264676958,2000,0.02206621550489217,2.520861178636551,0.0021774832712253556,8820.69140625,149187.59707379033
2,0,576000,4.625621318817139,0.22888542798318667,37.64685306263467,2000,0.008353651924563261,2.5222266390919685,-0.0025795596739044413,12574.19873046875,140597.3372342999
3,0,768000,5.799053192138672,0.2874114728225929,37.60898599649469,2000,0.0038304411892728847,2.5200896933674812,-0.0029081339089316316,17358.989196777344,139225.01154520642
4,0,960000,6.57496976852417,0.32617709871556144,37.68826799529294,2000,0.0029508538195756654,2.5189122557640076,-0.0014979589914219105,20653.07696533203,139996.8400234721
5,0,1152000,6.613609790802002,0.3281041813358267,37.57897060442095,2000,0.0019815321601637757,2.5186982601881027,-0.0005937738762895606,20978.09375,142668.16761723466
6,0,1344000,6.821123123168945,0.33845314005884575,37.65413049887866,2000,0.0016847704356309048,2.5193697959184647,-0.0005706048582396761,21757.56903076172,141313.11444680774
7,0,1536000,6.919088363647461,0.3433541835250556,37.65041732788086,2000,0.0014202868180832411,2.5204353630542755,-0.00035287953232909786,22141.010192871094,141211.92724191572
8,0,1728000,6.986973285675049,0.34675522614149185,37.694865476960935,2000,0.0015589053567211218,2.5233942791819572,-0.0004412679986671719,22393.927307128906,142295.32945329236
9,0,1920000,7.213197708129883,0.35803126631496224,37.74986800675591,2000,0.0014090293348018954,2.5270196944475174,-0.0003902824762462842,23213.8154296875,141681.50870237383
10,1,2112000,6.004947662353516,0.29743751292395854,37.398444113632046,2000,0.001732929493907932,2.528672382235527,-0.0006052928069948393,17783.92840576172,142054.78792666097
11,1,2304000,6.210468769073486,0.30770313877049676,37.33118959167041,2000,0.001944795650374696,2.5296275913715363,-0.0005295478790934283,18711.904357910156,143121.13906269002
12,1,2496000,6.155550479888916,0.3049479314389221,37.362224433027826,2000,0.0022028219506936087,2.531067132949829,-0.0007705096677455003,18378.69677734375,142787.96262326132
13,1,2688000,6.442800521850586,0.3192864750969117,37.463311263670526,2000,0.002179601700801868,2.5315769612789154,-0.0006832935559941689,19565.49932861328,142682.57762468696
