iter,stage,env_steps,mean_rew,success_rate,mean_depth_mm,ep_done,approx_kl,entropy,pol_loss,val_loss,steps_per_s
0,0,32000,3.305978775024414,1.0,23.558006744384766,1000,0.063824452359695,1.2584637552499771,0.03626987159077544,2093.8245544433594,39962.620711823656
1,0,64000,2.8845837116241455,1.0,22.146876639086436,866,0.03059846286568791,1.2597151845693588,0.01995054169674404,2269.9932861328125,96889.40795119695
2,0,96000,0.8641427755355835,1.0,22.191448642618987,239,0.0034682334669923877,1.2633226104080677,0.0004471936663321685,322.16475105285645,82751.33051066661
3,0,128000,2.7998995780944824,1.0,22.271491439648848,895,0.003441527257789857,1.2688227146863937,0.0003012863990079495,1520.6249885559082,80575.00336204715
4,1,160000,3.272250175476074,1.0,22.26004517364502,1000,0.001438060041276913,1.2704411670565605,-0.0002473039276083,2002.7457885742188,82287.0528112101
5,1,192000,0.504453182220459,1.0,22.261387769840965,121,0.0029294656637575828,1.2730587720870972,0.00047752430441505567,232.70032215118408,81011.25355548102
6,1,224000,2.7067670822143555,1.0,22.261304488632323,879,0.004169424995416194,1.2762831971049309,0.0006308069005172001,929.3560638427734,81152.8498799846
7,1,256000,3.224971055984497,1.0,22.261157592773436,1000,0.0024581030930057755,1.277171365916729,-0.00024133278793669888,1516.1168632507324,80115.44435010279
8,2,288000,0.9718404412269592,1.0,22.261171144383553,262,0.002702344726087177,1.2788089141249657,-0.00037923063561606796,398.2283115386963,79895.86393090025
9,2,320000,2.252563714981079,1.0,22.261171170366488,738,0.004760872301238124,1.2812721729278564,7.179139356594533e-05,456.3570222854614,80803.17630250931
10,2,352000,3.113708972930908,1.0,22.261169176101685,1000,0.0026808446430295584,1.281340017914772,-0.0003722614510479616,1140.5809211730957,80645.09239463406
11,2,384000,2.0315299034118652,1.0,22.26117071356655,605,0.0017539704736364015,1.2810036689043045,-0.0004366859393485356,742.1669979095459,81774.00171576448
12,3,416000,1.2096006870269775,1.0,22.261172369462024,395,0.008302001562784427,1.284697238355875,0.0008675486044467107,116.1592206954956,80462.15025038316
13,3,448000,2.984025478363037,1.0,22.26117319869995,1000,0.026598844051361085,1.2898136377334595,0.02134708338417113,843.0058364868164,97269.80112956607
14,3,480000,3.1610217094421387,1.0,22.261172532551672,986,0.003478277230664389,1.2923654578626156,0.0011144518393848557,1031.5271015167236,80580.55875395307
15,3,512000,0.37498727440834045,1.0,22.261176101299895,119,0.004041163966290697,1.2963261604309082,0.0005910631571168778,107.58927321434021,80254.64860300232
