iter,stage,env_steps,mean_rew,success_rate,mean_depth_mm,ep_done,approx_kl,entropy,pol_loss,val_loss,steps_per_s
0,5,192000,7.151050567626953,0.3511927263880352,37.911164512857795,2000,0.0063709364803895985,7.059768155217171,0.002111316197670021,11168.132873535156,106937.70694001937
1,5,384000,7.055686950683594,0.3463281422221674,37.841579348159335,2000,0.00256709580616977,7.075758591294289,-0.00034133246458623034,10998.310577392578,144479.34022669465
2,5,576000,7.230688095092773,0.35511980975206825,37.81712497274081,2000,0.0024982783437311213,7.093007832765579,-0.00033614521908020834,11055.856140136719,143794.0813402559
3,5,768000,7.205413818359375,0.3538229330364023,37.7873861938715,2000,0.00300656349452523,7.118871182203293,-0.00043882164209207986,11107.348724365234,143525.1142921992
4,5,960000,7.077665328979492,0.3473750170336037,37.844687735040985,2000,0.0027697413419458215,7.1385554522275925,-0.00023634785429749172,10848.842407226562,144548.41643800208
5,5,1152000,7.21989631652832,0.3545208492250822,37.829626764791705,2000,0.002871697774069617,7.153948113322258,-0.00045763602065562736,11123.177825927734,144351.42140517395
6,5,1344000,6.971529006958008,0.342161475536462,37.748072477212794,2000,0.0031394496163654074,7.171369284391403,-0.00029947446500955266,10694.038055419922,145195.27476210124
7,5,1536000,7.198088645935059,0.35353647682253114,37.93112065612028,2000,0.0035686986955552127,7.187201350927353,-0.0003880539402416616,10983.996856689453,145857.41346231886
8,5,1728000,7.081421375274658,0.3476146001127442,37.92023342475295,2000,0.0029239536233714412,7.200214222073555,-0.00042689554061325907,10867.95248413086,145992.29169188175
9,5,1920000,7.1178975105285645,0.34947397334144625,37.91307961040487,2000,0.0030315734272395884,7.208567693829536,-0.0006287286780946033,10901.48257446289,145940.43977580196
10,5,2112000,7.0685248374938965,0.3470520988127343,37.940474120279156,2000,0.0033967119932785863,7.230184108018875,-0.00036571117516359664,10754.00015258789,145407.38983841077
11,5,2304000,7.198962211608887,0.3535573054050474,37.85072062117979,2000,0.0028073635818339736,7.246930509805679,-0.0002673301260074368,10883.880737304688,143313.69080047085
12,5,2496000,7.212977886199951,0.35425001724009536,37.96908063425993,2000,0.0032476004442675427,7.260064095258713,-0.0005665702046826482,10877.977630615234,141779.34178471233
13,5,2688000,7.085727691650391,0.34787501663049625,37.93894812154273,2000,0.0030818689174338942,7.281283393502235,-0.00038858745710967924,10728.409301757812,144689.780166015
14,5,2880000,7.137948989868164,0.35040626501601463,37.91901317921778,2000,0.003190996828168863,7.297561764717102,-0.00031014604473966756,10777.706359863281,144298.23884527292
15,5,3072000,7.192563533782959,0.35311981072967075,38.011713614687324,2000,0.002910372806548064,7.316537380218506,-0.00040621082234792993,10769.25210571289,142692.06894301722
16,5,3264000,7.285543441772461,0.3578437683784917,37.83660469017923,2000,0.0030744728666783593,7.341249242424965,-0.0002525254585634684,10810.970092773438,142556.53683820032
17,5,3456000,7.290909290313721,0.35790105895102897,37.8656004575702,2000,0.0031480562082627644,7.357636362314224,-0.00022491830077342456,10801.125793457031,143059.8776523771
18,5,3648000,7.223505973815918,0.3547448070282068,37.93756914728632,2000,0.002879498735383096,7.374253422021866,-0.0004486619454837637,10811.825317382812,145094.9398475181
19,5,3840000,7.0473408699035645,0.3457812676163788,37.904218163341284,2000,0.003009092898459735,7.396453008055687,-0.00035464720008349104,10508.299011230469,145452.5505490556
20,5,4032000,7.338919162750244,0.36062501546318043,37.92046043672599,2000,0.0033443059148751987,7.421111166477203,6.122765171312494e-06,10841.954498291016,145089.87754617468
21,5,4224000,7.210226535797119,0.35401564296747284,37.93639279529452,2000,0.003293075141167114,7.436627596616745,-0.000524188226336264,10674.171356201172,144618.35544111158
22,5,4416000,7.143797874450684,0.35068230634836556,37.91124493846049,2000,0.00358857986832542,7.451710820198059,-0.00014823791207163595,10550.077575683594,145470.96218431508
23,5,4608000,7.078446388244629,0.3475312666287209,37.93963744491339,2000,0.0039066573986686615,7.468119263648987,-3.964596544392407e-07,10446.631439208984,145265.68344893234
24,5,4800000,7.145257949829102,0.35081251842893835,38.02219733657936,2000,0.003729811448210968,7.477613419294357,-0.0002988529222420766,10440.582153320312,144352.829568042
25,5,4992000,7.130670547485352,0.3501770978188385,37.997265639870115,2000,0.0031158432229082475,7.491100832819939,-0.00024850959380273707,10446.02880859375,145437.86064579533
26,5,5184000,7.207509517669678,0.3540104327609394,37.84452770867696,2000,0.003246520383150103,7.504998043179512,-0.0004092961089554592,10462.890747070312,145302.67850956952
27,5,5376000,7.116726398468018,0.34936980873923557,37.95214362194141,2000,0.0033645994077766486,7.517381593585014,-0.0003806528520726715,10469.301055908203,144414.06639279815
