iter,stage,env_steps,mean_rew,success_rate,mean_depth_mm,ep_done,approx_kl,entropy,pol_loss,val_loss,steps_per_s
19,1,3840000,7.367102146148682,0.36531251748177357,37.54588125552982,2000,0.0018301388158433838,1.3981622643768787,2.729623702180106e-06,24235.522094726562,144535.5693642611
20,2,4032000,6.180408000946045,0.3060104300984676,37.04428857107026,2000,0.001983189322522473,1.406870473176241,-0.00011235338848791798,19311.767456054688,146375.4045466869
21,2,4224000,6.232126712799072,0.30861459693915094,37.08425775356591,2000,0.0018357306713648238,1.4108635559678078,0.00011351779676260776,19501.06768798828,144876.71827304762
22,2,4416000,6.148621559143066,0.3044375137578754,37.02793623010317,2000,0.0019502448822653,1.420431461185217,-2.2344015093267444e-05,19000.478271484375,146330.0600442043
23,2,4608000,6.174740791320801,0.30575001568831794,37.06303722473482,2000,0.0021247207954632665,1.432336624711752,5.8553061535349116e-05,19129.334228515625,145504.451388438
24,2,4800000,6.323472023010254,0.31317709859164705,37.103410662462316,2000,0.0020736613223756046,1.4412279650568962,0.00013188929460739018,19613.38250732422,144195.1550210029
25,2,4992000,6.144292831420898,0.3042187652748301,37.04194664644698,2000,0.0021313346215174533,1.4467256292700768,0.00012735566451738123,18868.36602783203,144263.6388447133
26,2,5184000,6.305400848388672,0.31225522320043336,37.06114753941074,2000,0.002061875375145367,1.4510178714990616,-2.890835958169191e-05,19348.696166992188,144699.4154395781
27,2,5376000,6.296475410461426,0.31183334871335927,37.11036832878987,2000,0.0019432610044799125,1.4554178602993488,-0.00015443077791132964,19331.678100585938,142796.65030565363
28,2,5568000,6.156784534454346,0.3048437645908659,37.031838905376695,2000,0.0025851847231266826,1.4702124781906605,0.0001976385639181899,18798.17315673828,141354.14360090843
29,2,5760000,6.246273517608643,0.3093177246792038,37.11126057431102,2000,0.0020406940978815935,1.487240880727768,-8.978490200206579e-05,19045.224060058594,141214.66967594856
30,3,5952000,5.290351390838623,0.261588553235318,36.80200449004769,2000,0.0021386752378772748,1.4996120780706406,-5.646576028084382e-06,15867.012878417969,143177.22524035734
31,3,6144000,5.051216125488281,0.24962501234040246,36.6686443395641,2000,0.0020538367657888254,1.5101677738130093,-0.0001711131908450625,14967.759735107422,144568.76420269735
32,3,6336000,5.018186569213867,0.24797396925290136,36.65156983114624,2000,0.002155782166669572,1.5203578174114227,0.00010649246542016044,14724.747833251953,144898.65822010988
33,3,6528000,5.10538387298584,0.25231771878194803,36.64338223449886,2000,0.0018472313926079854,1.5365031212568283,3.7365722732829454e-05,15092.577667236328,146866.13248520717
34,3,6720000,4.9867939949035645,0.2464166793803694,36.65236080251634,2000,0.0023602197834710144,1.5485058054327965,8.301699546109376e-05,14529.134765625,144705.14862273715
35,3,6912000,4.987887859344482,0.2464791783192292,36.71549137930075,2000,0.0022908997232880214,1.5647000260651112,1.962479652206639e-05,14505.781524658203,145741.8314225758
36,3,7104000,4.95720911026001,0.24492188652341915,36.5865918744045,2000,0.001685341570705835,1.5806247182190418,-8.590091056248639e-05,14380.941619873047,144261.96414544331
37,3,7296000,5.035397052764893,0.24881771948033324,36.58052616814772,2000,0.002838987761560323,1.6030152402818203,0.0002746865748122218,14652.22445678711,145912.62687248745
38,3,7488000,5.141557216644287,0.25413542790071614,36.70641309246033,2000,0.0016539009705156785,1.6222706399857998,-2.1393904034994193e-06,14996.140594482422,145908.42833076048
39,3,7680000,5.148353099822998,0.25447397055177134,36.725630809941016,2000,0.00215273281230111,1.6360276490449905,-0.00016745114143645878,14942.554748535156,145871.10293246762
40,4,7872000,3.891450881958008,0.19172917631537226,36.430751484353095,2000,0.0025134816052401828,1.6514465771615505,-2.7983300014966517e-05,11021.577667236328,147620.311901692
41,4,8064000,3.9547839164733887,0.1948698007411925,36.40149788123866,2000,0.002789124052702391,1.6671027317643166,0.0002546420837461483,11347.967712402344,147386.98104873562
42,4,8256000,4.1431379318237305,0.20426563483852078,36.46848162511984,2000,0.0037033310040909175,1.6829046159982681,0.0006050608883469977,11872.526947021484,145971.3247516228
43,4,8448000,3.876671552658081,0.19096355207875604,36.3517639786005,2000,0.0022713185585307655,1.695688284933567,5.145391264704813e-05,10949.58984375,145630.93485597154
44,4,8640000,3.826136350631714,0.18844271673515323,36.34618563515445,2000,0.0022331435314578508,1.7089015506207943,-0.00013106668848195113,10874.40087890625,147332.60183080783
45,4,8832000,3.9082858562469482,0.19256771755499358,36.4622842775813,2000,0.003019026327453806,1.7197624035179615,0.0002319925633855746,10993.694305419922,147014.93198379604
46,4,9024000,3.939046621322632,0.19410417608257072,36.44773755626132,2000,0.002698083105657133,1.7388552203774452,4.638879931917472e-05,10994.01382446289,147521.96226688067
47,4,9216000,3.919907569885254,0.19315625839893377,36.421145716449246,2000,0.0024441723124376345,1.7553117200732231,1.2374755897326395e-05,11036.513122558594,146568.74584851417
48,4,9408000,3.8954238891601562,0.1919323001814822,36.446382869655885,2000,0.0023970122913900315,1.7684145793318748,0.00016323073214152828,10740.631866455078,148730.95556193867
49,4,9600000,4.03678035736084,0.19896875825967678,36.37525252376994,2000,0.0035687096629990265,1.7821852415800095,0.0003341870087751886,11291.601440429688,145744.3051165047
50,5,9792000,2.674955129623413,0.13096354728925994,36.329285826844476,2000,0.0025246174274749745,1.7952478341758251,7.436496082391386e-05,7354.531311035156,150084.76095696367
51,5,9984000,2.8431203365325928,0.13935938145975038,36.335859741472326,2000,0.0027588129324043016,1.8085413351655006,-9.11346597405327e-05,7913.277282714844,148540.05480787167
52,5,10176000,2.584778070449829,0.12644271492414796,36.16598113626242,2000,0.0035920590597282474,1.8269184716045856,0.00019589655371987647,7083.897399902344,150376.8983129199
53,5,10368000,2.7064743041992188,0.13248958932126698,36.110458294550575,2000,0.0033529711484152356,1.8455200977623463,0.0002013851080846507,7372.083099365234,149345.48687173452
54,5,10560000,2.751488208770752,0.13476042248779171,36.39554110914469,2000,0.0035610248259569438,1.865103054791689,0.0004727323657789384,7570.890655517578,149298.55328977757
55,5,10752000,2.7232608795166016,0.13334896560566753,36.23202692344785,2000,0.003087721841793003,1.8745223246514797,4.443722355063073e-05,7484.225891113281,149317.01115912636
56,5,10944000,2.6593947410583496,0.1301718811015841,36.222577857474484,2000,0.0032693594956557112,1.8820669874548912,0.0001460393696106621,7300.465316772461,149505.31925398644
57,5,11136000,2.8791325092315674,0.14115625604608795,36.31580166363468,2000,0.002734923370774292,1.8940402120351791,0.0001988081967283506,7810.709671020508,148750.9300711888
58,5,11328000,2.6446878910064697,0.12942188079856956,36.15562374020616,2000,0.0025034678795491346,1.9112200811505318,9.658875023887958e-05,7245.075149536133,148985.89780765635
59,5,11520000,2.6861186027526855,0.1315104230640524,36.233686779004834,2000,0.002099978974457675,1.9280586950480938,0.00019400005839997903,7388.268341064453,149102.56540454223
60,5,11712000,2.6989781856536865,0.13215104752634943,36.253700556854405,2000,0.0032589992351083007,1.939608946442604,4.8577867119092843e-05,7375.905181884766,148991.61624466212
61,5,11904000,2.6995468139648438,0.13219792364846703,36.3038068957782,2000,0.002355833843187914,1.9401142038404942,3.2252719393000007e-06,7384.015182495117,148872.58846746903
62,5,12096000,2.7597713470458984,0.13518750579351035,36.26147441379726,2000,0.002695428615935574,1.9500883668661118,0.00012715269076579716,7516.338607788086,148931.80813314952
63,5,12288000,2.8568034172058105,0.14003646453299248,36.246239164378494,2000,0.0018892262015324376,1.9622058048844337,-6.204740202520043e-06,7695.758087158203,149371.95453021216
64,5,12480000,2.6485118865966797,0.1296302148681813,36.21224838340034,2000,0.001765564295104923,1.9768215157091618,-8.620635799161391e-05,7103.163192749023,150397.65916414885
65,5,12672000,2.7371327877044678,0.13406771418764643,36.3084900273631,2000,0.00230161419431776,1.9948146790266037,4.850610639550723e-05,7383.2620849609375,148738.84599556937
66,5,12864000,2.8978424072265625,0.14207292273204075,36.29202626707653,2000,0.002230375245800436,2.0075004026293755,8.175793891496141e-05,7802.600830078125,149621.03155407932
67,5,13056000,2.7504160404205322,0.1347291728731458,36.287544489644155,2000,0.0026937835018422144,2.017763003706932,-2.0627113144655596e-05,7385.255386352539,148662.59793409542
68,5,13248000,2.7618625164031982,0.13530208927356094,36.36495881527662,2000,0.002426183267933084,2.0231214612722397,0.00013294754211301552,7367.924621582031,148513.64125059094
69,5,13440000,2.7284131050109863,0.1336197976300658,36.18753327553471,2000,0.002414799299648924,2.032822534441948,-8.58957753280265e-05,7308.213119506836,149417.80717294104
70,5,13632000,2.7506396770477295,0.13473958908192193,36.28739310477977,2000,0.001973472889072582,2.0457870811223984,-7.79611636971822e-05,7425.246734619141,150146.41821053613
71,5,13824000,2.7673912048339844,0.1355677145293157,36.26045658004781,2000,0.002118837095166479,2.064368359744549,-8.194292172447604e-05,7436.065277099609,149472.13146168189
72,5,14016000,2.650141477584839,0.12972396380852538,36.261190087922536,2000,0.0026094544721466566,2.0800255313515663,-8.51078857522225e-06,7071.558151245117,151400.1145499283
73,5,14208000,2.619722843170166,0.12820833993403843,36.26721498618523,2000,0.002356375147937797,2.0914966240525246,3.111640216957312e-05,7035.760345458984,149924.96688619812
74,5,14400000,2.8109798431396484,0.1377500056393425,36.29660782093803,2000,0.002414943679313486,2.103082649409771,5.05705684190616e-05,7574.476821899414,147393.64870554273
75,5,14592000,2.5985453128814697,0.12712500563369153,36.21209276219209,2000,0.0029078949649750333,2.1200694665312767,-6.515545192087302e-05,6839.405029296875,149235.7416157651
76,5,14784000,2.5522959232330322,0.12482813084655693,36.17182065856954,2000,0.002846776701451745,2.1293203085660934,0.00016485285505041247,6793.6099853515625,150297.75664772265
77,5,14976000,2.7800891399383545,0.13618229769599566,36.172695111483335,2000,0.0030118018904079997,2.134447880089283,0.00012956258319718472,7329.243148803711,148896.6937624451
78,5,15168000,2.6122944355010986,0.12782813137103707,36.24687569836775,2000,0.0023618065664243963,2.1461616456508636,5.956847508059582e-05,6863.536849975586,149256.68364159125
79,5,15360000,2.708223581314087,0.13261458980074772,36.22697257157415,2000,0.0022996758033211034,2.15925170481205,-1.5300437553378288e-05,7187.94953918457,149760.36983604942
80,5,15552000,2.7196946144104004,0.13319792319028542,36.15588914913436,2000,0.0018422398254642758,2.1720023825764656,-7.306538691409514e-06,7207.633041381836,149520.07874633253
81,5,15744000,2.67299747467041,0.1308593810790626,36.12432848972579,2000,0.002219438540067737,2.1810891702771187,-6.958528047107393e-06,7046.007293701172,148639.93403466532
82,5,15936000,2.7641005516052246,0.1353802142348286,36.036846367021404,2000,0.0021712177484150743,2.1905282959342003,6.863787166366819e-05,7285.7589111328125,148743.141370648
83,5,16128000,2.7933385372161865,0.1368541738568941,36.1206994758298,2000,0.002130610118212644,2.209104984998703,7.066369016683893e-05,7326.819976806641,150310.5427574261
84,5,16320000,2.7215912342071533,0.13328646445734194,36.09960838562498,2000,0.002255312959920654,2.227141283452511,5.799006430606823e-06,7161.061111450195,149945.79635105166
85,5,16512000,2.7559869289398193,0.13499479756501387,36.155690237258874,2000,0.002436805674811088,2.2362426072359085,0.00010489462783880299,7176.7821044921875,148628.72019199756
86,5,16704000,2.62654185295105,0.1285208393352756,36.097810630997024,2000,0.0016152769417979774,2.248027518391609,-9.293626135331579e-05,6767.734191894531,149711.11859490804
87,5,16896000,2.6950268745422363,0.13194792289565763,36.12288465040425,2000,0.00214412083309738,2.261050820350647,-0.00011550906970114738,6998.134826660156,149983.04641028866
88,5,17088000,2.544917583465576,0.124468755405663,36.06053045857698,2000,0.0021130470162048975,2.270344667136669,7.4489261123744654e-06,6562.416946411133,150329.7341784653
89,5,17280000,2.79785418510437,0.1370833405368709,36.0597644255807,2000,0.0014791726426968427,2.2766281962394714,3.7329924907680834e-05,7157.374557495117,149188.16729562118
90,5,17472000,2.566293954849243,0.12553646502419724,36.115873984992504,2000,0.002648382602839168,2.2797065004706383,4.6085307985777035e-05,6677.689468383789,148005.25364329206
91,5,17664000,2.652923583984375,0.1298697979230686,36.14948679072162,2000,0.0019971383832817083,2.2860234454274178,-8.414620674557227e-05,6865.027359008789,150060.11689673853
92,5,17856000,2.7622103691101074,0.13531771494672284,36.14717844128609,2000,0.001969611537683401,2.29844181984663,-0.00012300536400289275,7022.268936157227,149556.4007583703
93,5,18048000,2.6841578483581543,0.13142708917621349,36.11824353584476,2000,0.001965598472717829,2.3048618733882904,-0.00016696927377779502,6833.22297668457,148167.3131803503
94,5,18240000,2.67307448387146,0.13086458966245118,36.1601572552075,2000,0.0019366910726160618,2.311515048146248,-0.00010002284852816956,6907.499771118164,148313.8993423752
95,5,18432000,2.649411678314209,0.12967188054608414,36.06741254838804,2000,0.0017068577550880945,2.322788752615452,0.00013124085307936184,6782.780502319336,148913.28448049273
96,5,18624000,2.699434995651245,0.1321770903681075,36.01514948407809,2000,0.0021097594658834474,2.332933649420738,-0.00019290520026515878,6869.623840332031,147910.79696922147
97,5,18816000,2.786647319793701,0.13653125573303745,36.07836138829589,2000,0.0018444892569095827,2.34123682230711,-1.878413422673475e-05,7139.00895690918,149272.22223069455
98,5,19008000,2.7296037673950195,0.13368229820783503,36.04234017121295,2000,0.0016862628127431284,2.3498959690332413,2.1685122192138806e-05,7041.062576293945,150352.2445355551
99,5,19200000,2.6131656169891357,0.127864589262875,36.05642901174724,2000,0.0023779803695797453,2.3591184988617897,-0.00023802800433259108,6645.704086303711,149519.22629797875
100,5,19392000,2.748783588409424,0.13464063108585833,36.01269710188111,2000,0.002562961913354229,2.364662803709507,-0.00015150837327837507,7008.488128662109,148549.1228075384
101,5,19584000,2.6546945571899414,0.12994271483209255,36.07658180966973,2000,0.002385450930931256,2.372768685221672,7.970288243086543e-05,6790.478057861328,149875.1449889019
102,5,19776000,2.6718697547912598,0.1307916734064444,36.02498058912655,2000,0.0022635722897272597,2.3812625631690025,-8.049099244544777e-05,6814.835342407227,149515.70333374967
103,5,19968000,2.6324961185455322,0.12882292228520478,36.04129887185991,2000,0.0017393232335671202,2.386431470513344,-5.986075711916783e-05,6702.445846557617,150815.43182337098
104,5,20160000,2.601240634918213,0.1272708391704024,36.02683935997387,2000,0.002538107508837129,2.390113018453121,-0.00017124539363067015,6564.394180297852,149963.72939846307
105,5,20352000,2.8200013637542725,0.138197923601183,36.121010480448604,2000,0.0018016544451893424,2.398717239499092,-2.9649560019606724e-05,7098.169769287109,149060.23808470232
106,5,20544000,2.768383741378784,0.13563021509738368,36.148611436598,2000,0.0017524425955501403,2.4066156148910522,3.953658051614184e-05,6969.315368652344,148902.46343966198
107,5,20736000,2.6855974197387695,0.13148958919919096,36.100798757746816,2000,0.0020684323435380065,2.4176300391554832,-0.00010858227142307442,6733.92121887207,150291.38434917867
108,5,20928000,2.777329444885254,0.13609375686489025,36.167579047071435,2000,0.002425342061320407,2.4275924637913704,-0.00016482883347634925,6964.991943359375,150038.54220489704
109,5,21120000,2.62939715385437,0.12867188099456447,36.0229323245585,2000,0.0017265649350307892,2.4316504076123238,-0.00019606069236033363,6562.750457763672,149532.17608929772
110,5,21312000,2.6484375,0.1296145894266374,35.95685209582249,2000,0.0019051971262342704,2.4362280070781708,-0.00012695677378360415,6600.306259155273,150967.32941688955
111,5,21504000,2.5111095905303955,0.12276563036842465,35.936437644064426,2000,0.002386230358208801,2.443058341741562,-8.814364719000878e-05,6247.126480102539,150081.234516521
112,5,21696000,2.706408739089966,0.13252604687598554,36.039287929655984,2000,0.0016678975329890212,2.452469103038311,-6.259842211875366e-05,6820.75927734375,149363.59625801968
113,5,21888000,2.5621249675750732,0.12530208952739486,35.877124762783446,2000,0.002024546862230636,2.459288626909256,-4.616962792169943e-05,6401.700668334961,147544.9475152243
114,5,22080000,2.7496302127838135,0.1346562564249325,35.95993405394256,2000,0.0018091523044592274,2.464076392352581,-4.884193822363159e-05,6855.074783325195,150141.5192913933
115,5,22272000,2.7048895359039307,0.13243750647598063,36.021433506781854,2000,0.0017693233270753505,2.4745427295565605,-0.00011452734452177538,6683.566864013672,149670.3552503264
116,5,22464000,2.7234578132629395,0.13335938108987952,36.034146231909595,2000,0.0016484741488096309,2.4849250689148903,-0.00016690144082076586,6795.532165527344,148813.7969697761
117,5,22656000,2.775693416595459,0.1359895900744353,36.13494672315816,2000,0.0021438275201301924,2.4943868964910507,-0.00016909958594624186,6892.66340637207,149047.10228380538
118,5,22848000,2.751655340194702,0.13479167294402336,36.18570462637581,2000,0.002068283887327804,2.5062423944473267,-7.972125285959919e-05,6892.945816040039,149654.8753985419
119,5,23040000,2.728733777999878,0.13365625666483538,36.15123264072463,2000,0.0018109660008255256,2.514696031808853,-9.327892985311337e-05,6776.317092895508,148689.69402582082
120,5,23232000,2.635099172592163,0.12895833892010464,36.01529016035298,2000,0.0018938400866451654,2.5209729075431824,-0.0001023901631924673,6612.054061889648,150598.62033627884
121,5,23424000,2.8887369632720947,0.14163542334426893,36.16309466802826,2000,0.0016222026733885286,2.5267675146460533,-4.679197536461288e-05,7273.954116821289,148998.95112917016
122,5,23616000,2.6471712589263916,0.12957813038641083,36.187143842068814,2000,0.0020005819574486546,2.530093215405941,-0.00013652571703914873,6594.675842285156,149948.8594732447
123,5,23808000,2.59425687789917,0.1269062567371293,35.998091638088226,2000,0.002665371919569831,2.535199321806431,-0.00021172330070839962,6430.957580566406,150586.2318491655
124,5,24000000,2.6253788471221924,0.128484381447682,36.09120473855486,2000,0.0015894290605729111,2.5412805154919624,-2.1710869077651296e-05,6550.460922241211,149551.9783767676
125,5,24192000,2.721670627593994,0.13329688139856444,36.067598990087085,2000,0.002082397061180624,2.5482018813490868,-7.617698292960995e-05,6852.199005126953,148577.42524421544
126,5,24384000,2.655250072479248,0.12996875576391176,36.05629789736122,2000,0.0015932363605355325,2.5567378625273705,-0.00017104573953474755,6539.7379150390625,150307.21561926612
127,5,24576000,2.6255674362182617,0.12847917356642333,36.06765356039008,2000,0.001634600113664419,2.564999558031559,-4.69858941869461e-05,6567.71354675293,149425.64727074036
128,5,24768000,2.711902618408203,0.13278646431657157,36.02735380766293,2000,0.0019696821066912283,2.5717992186546326,-5.140062330610817e-05,6778.878845214844,149155.7562788785
129,5,24960000,2.5018632411956787,0.12232813053075613,36.115635391674004,2000,0.0018431039741966136,2.5795999243855476,-0.00013943654849413178,6267.625198364258,149054.66029347182
130,5,25152000,2.746272325515747,0.13452083998284556,36.144082351898156,2000,0.00175320110103227,2.5893611386418343,-5.1492414058884606e-05,6818.925964355469,149999.37211377057
131,5,25344000,2.672398090362549,0.13082292361832515,36.06444687924037,2000,0.002144269563503864,2.5928368121385574,-5.684952520823572e-05,6640.867095947266,149349.10846800564
132,5,25536000,2.722120761871338,0.13330208982976424,36.05650960467756,2000,0.001724022094544125,2.5969467982649803,-7.864354074627045e-05,6718.383102416992,149288.75780056856
133,5,25728000,2.5698511600494385,0.1256822962914157,35.9079122133553,2000,0.0018369649359689598,2.6025390550494194,-0.00022807806089986116,6366.1273193359375,148857.15997132863
134,5,25920000,2.7615129947662354,0.13528125681295933,36.12217468547169,2000,0.001657144142721639,2.606091469526291,-6.995733201620169e-05,6860.512802124023,145442.8438043392
135,5,26112000,2.563046932220459,0.12536458926115301,36.03424387673537,2000,0.001973400701666833,2.614061176776886,-4.033063305541873e-05,6372.238372802734,145686.99048103543
136,5,26304000,2.827239513397217,0.1385416727152915,36.08191949004928,2000,0.0021547726414610224,2.6213215813040733,-0.0002632470300341083,7058.467102050781,146963.7530883512
